NorthernLights,mndu2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
2502,Talon Robotics,3.18,0.00,-0.48,-0.48,0.01,0.00,0.66,0.01,-1.00,-1.00,0.22,3.36,1.26,9.17,3.16,0.33,0.16,-0.04,0.01,18.29,0.24,-1.00,-1.00,21.58,0.02,0.05,-0.07,0.13,0.45,-1.00,-1.00,0.00,0.01,-0.01,-0.00,-0.26,-0.07,-6.58,-1.85,18.95,0.47,0.25,-1.00,-1.00,2.68,23.08,24.11,0.21,-8.34,1488,,,,,
2509,Tigerbots,6.38,0.00,-0.03,-0.03,0.36,0.00,21.33,0.36,-1.00,-1.00,7.11,27.68,-0.18,3.83,1.24,0.33,0.41,0.15,-0.03,20.09,0.86,-1.00,-1.00,54.93,0.34,0.32,0.00,33.59,0.80,-1.00,-1.00,0.00,-0.03,0.18,0.11,0.08,0.01,2.84,0.67,41.43,0.86,1.21,-1.00,-1.00,1.21,83.28,79.92,0.51,61.62,1567,,,,,
2512,Duluth East Daredevils,5.22,0.00,0.07,0.07,0.58,0.00,34.79,0.58,-1.00,-1.00,11.60,40.09,-0.85,-1.90,-0.76,0.33,0.21,0.45,0.13,21.59,2.54,-1.00,-1.00,68.56,0.53,0.20,0.23,47.73,0.87,-1.00,-1.00,0.00,0.13,0.17,0.26,-0.15,0.11,-2.97,4.00,56.38,1.12,3.12,-1.00,-1.00,-0.69,112.65,125.27,0.26,27.93,1613,,,,,
2518,Spartans,3.34,0.00,0.13,0.13,-0.10,0.00,-5.90,-0.10,-1.00,-1.00,-1.97,-2.43,-1.24,-1.86,-0.83,0.33,0.41,-0.06,-0.00,31.25,0.65,-1.00,-1.00,48.69,0.10,0.10,0.17,18.27,0.63,-1.00,-1.00,0.00,-0.00,-0.01,0.12,0.08,0.32,2.07,8.53,25.35,0.68,0.55,-1.00,-1.00,-0.70,54.79,54.39,0.07,-33.88,1454,,,,,
2823,The Automatons,3.96,0.00,0.80,0.80,0.08,0.00,4.75,0.08,-1.00,-1.00,1.58,9.50,-0.88,3.71,0.91,0.33,0.15,-0.03,-0.01,14.63,0.03,-1.00,-1.00,51.14,0.58,0.09,0.05,35.61,0.75,-1.00,-1.00,0.00,-0.01,-0.10,-0.10,0.07,0.07,1.31,1.32,19.37,0.44,0.11,-1.00,-1.00,1.71,61.96,60.82,0.20,6.31,1513,,,,,
2846,FireBears,3.66,0.00,0.02,0.02,-0.20,0.00,-11.87,-0.20,-1.00,-1.00,-3.96,-8.19,-0.19,0.57,0.12,0.33,0.22,0.19,-0.01,37.66,1.35,-1.00,-1.00,61.91,0.08,0.22,0.19,24.13,0.38,-1.00,-1.00,0.00,-0.01,0.26,0.09,0.08,0.10,3.19,2.83,25.79,0.74,1.15,-1.00,-1.00,0.14,56.55,55.74,-0.11,-29.45,1467,,,,,
2861,Infinity's End,2.83,0.00,0.05,0.05,0.10,0.00,5.75,0.10,-1.00,-1.00,1.92,8.63,1.56,1.77,0.79,0.33,0.20,-0.11,-0.01,13.01,-0.22,-1.00,-1.00,17.25,-0.04,-0.17,0.28,3.45,0.00,-1.00,-1.00,0.00,-0.01,0.04,0.03,-0.13,0.35,-3.15,8.81,18.75,0.42,-0.12,-1.00,-1.00,0.84,34.69,33.92,0.05,-11.69,1454,,,,,
2883,F.R.E.D (Fighting Rednecks Engineering and Design),4.44,0.00,-0.16,-0.16,0.16,0.00,9.31,0.16,-1.00,-1.00,3.10,13.58,0.21,3.87,1.22,0.33,0.44,0.28,-0.01,35.90,1.82,-1.00,-1.00,80.20,0.31,0.35,0.20,43.07,0.75,-1.00,-1.00,0.00,-0.01,0.09,-0.05,0.42,0.49,10.99,11.92,45.21,1.05,1.97,-1.00,-1.00,1.05,105.69,104.88,0.49,32.94,1547,,,,,
2987,Rogue Robotics,4.36,0.00,0.01,0.01,0.13,0.00,7.84,0.13,-1.00,-1.00,2.61,12.21,-0.58,12.81,4.02,0.33,0.37,0.09,0.01,26.60,0.99,-1.00,-1.00,97.56,0.69,0.28,0.37,66.93,0.80,-1.00,-1.00,0.00,0.01,0.09,-0.06,-0.31,-0.02,-7.20,-0.70,34.44,0.80,1.12,-1.00,-1.00,4.03,109.06,109.67,0.31,70.04,1593,,,,,
2989,Star Tech,5.31,0.00,-0.01,-0.01,-0.00,0.00,-0.24,-0.00,-1.00,-1.00,-0.08,5.05,-1.27,-3.42,-1.24,0.33,0.32,0.27,-0.01,36.51,1.66,-1.00,-1.00,23.01,-0.12,-0.05,-0.07,-12.26,0.00,-1.00,-1.00,0.00,-0.01,-0.08,0.03,0.10,0.32,2.14,8.25,36.27,0.91,1.65,-1.00,-1.00,-1.25,36.31,35.37,0.13,-23.66,1415,,,,,
