MiamiValley,ohsp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
4145,WorBots,4.13,0.00,-0.38,-0.38,0.58,0.00,34.68,0.58,-1.00,-1.00,11.56,38.42,-0.02,-0.14,-0.06,0.33,0.33,0.09,-0.01,6.60,0.38,-1.00,-1.00,40.98,0.36,0.31,0.02,34.45,0.64,-1.00,-1.00,0.00,-0.01,0.23,0.18,-0.11,-0.01,-1.60,0.61,41.28,0.74,0.96,-1.00,-1.00,-0.44,80.01,79.01,0.26,19.69,1531,,,,,
4283,INSPIRE Robotics,4.50,0.00,-0.71,-0.71,0.06,0.00,3.57,0.06,-1.00,-1.00,1.19,7.36,0.00,-0.02,-0.00,0.33,0.06,-0.09,0.01,10.25,-0.24,-1.00,-1.00,20.08,-0.05,0.17,0.08,9.83,0.18,-1.00,-1.00,0.00,0.01,0.11,-0.02,0.71,-0.14,18.39,-3.61,13.82,0.32,-0.18,-1.00,-1.00,-0.71,23.83,24.77,0.05,-57.63,1319,,,,,
4284,ScotBot4284,5.54,0.00,0.16,0.16,0.03,0.00,1.77,0.03,-1.00,-1.00,0.59,7.47,-0.01,-0.44,-0.18,0.33,0.23,-0.00,-0.02,20.43,0.32,-1.00,-1.00,22.99,0.09,0.05,-0.09,2.74,0.36,-1.00,-1.00,0.00,-0.02,0.19,-0.01,0.00,0.11,0.97,2.60,22.20,0.54,0.35,-1.00,-1.00,-0.01,33.06,31.39,0.20,-3.06,1388,,,,,
4521,Harrison Robotics,3.04,0.00,-0.33,-0.33,0.12,0.00,7.43,0.12,-1.00,-1.00,2.48,10.14,0.01,-0.12,-0.04,0.33,0.40,-0.21,0.00,15.81,-0.17,-1.00,-1.00,15.69,-0.01,-0.09,0.10,-0.08,0.18,-1.00,-1.00,0.00,0.00,0.21,-0.20,-0.03,-0.18,0.33,-5.43,23.24,0.52,-0.05,-1.00,-1.00,-0.37,20.41,20.75,-0.15,-50.89,1360,,,,,
5146,Rusty Knights,4.16,0.00,-0.17,-0.17,0.26,0.00,15.56,0.26,-1.00,-1.00,5.19,19.56,-0.02,-0.15,-0.02,0.33,0.16,0.13,-0.02,13.64,0.54,-1.00,-1.00,40.98,0.20,0.24,0.11,27.35,0.36,-1.00,-1.00,0.00,-0.02,0.36,0.13,0.15,-0.04,5.47,-0.44,29.21,0.60,0.80,-1.00,-1.00,-0.19,60.09,57.97,0.25,-3.86,1469,,,,,
5413,Stellar Robotics,5.11,0.00,1.06,1.06,0.20,0.00,11.91,0.20,-1.00,-1.00,3.97,18.08,-0.01,-0.16,-0.06,0.33,0.41,0.34,-0.03,34.27,1.79,-1.00,-1.00,81.11,0.37,0.36,0.21,46.90,0.76,-1.00,-1.00,0.00,-0.03,0.05,-0.14,-0.08,0.20,-1.78,4.37,46.18,1.06,1.99,-1.00,-1.00,1.00,103.56,100.56,0.44,52.62,1615,,,,,
5492,Winner's Circle Robo Jockeys,5.25,0.00,0.23,0.23,0.09,0.00,5.29,0.09,-1.00,-1.00,1.76,10.77,0.00,-0.41,-0.16,0.33,0.17,0.19,-0.00,24.04,1.00,-1.00,-1.00,60.49,0.48,-0.02,0.27,36.61,0.45,-1.00,-1.00,0.00,-0.00,0.15,0.07,-0.01,-0.17,0.54,-3.84,29.33,0.69,1.08,-1.00,-1.00,0.07,67.43,67.27,0.27,32.20,1548,,,,,
5667,The Digital Eagles,3.28,0.00,-0.44,-0.44,-0.16,0.00,-9.71,-0.16,-1.00,-1.00,-3.24,-6.87,-0.01,-0.14,-0.02,0.33,0.29,0.09,-0.00,34.95,1.08,-1.00,-1.00,48.90,-0.11,0.13,0.25,13.97,0.36,-1.00,-1.00,0.00,-0.00,0.18,0.16,0.40,0.00,10.98,0.83,25.24,0.71,0.92,-1.00,-1.00,-0.46,42.87,42.60,-0.01,-36.23,1386,,,,,
5740,CWNC - Trojanators,3.84,0.00,-0.16,-0.16,0.16,0.00,9.65,0.16,-1.00,-1.00,3.22,13.33,-0.01,0.05,0.05,0.33,0.32,0.12,-0.02,23.85,0.84,-1.00,-1.00,20.02,-0.09,-0.20,0.21,-3.89,0.00,-1.00,-1.00,0.00,-0.02,0.13,0.08,0.13,0.06,3.97,1.92,33.50,0.76,1.00,-1.00,-1.00,-0.11,35.27,33.37,0.03,-33.74,1440,,,,,
5811,BONDS,4.04,0.00,0.28,0.28,-0.00,0.00,-0.29,-0.00,-1.00,-1.00,-0.10,4.03,-0.02,0.18,0.03,0.33,0.36,0.07,-0.02,30.07,0.89,-1.00,-1.00,41.78,0.07,0.28,-0.12,11.69,0.45,-1.00,-1.00,0.00,-0.02,0.26,0.26,0.10,0.36,3.73,10.21,29.78,0.75,0.88,-1.00,-1.00,0.31,56.03,54.09,-0.04,-47.41,1414,,,,,
6032,Pirate Robotics,3.31,0.00,-0.39,-0.39,0.22,0.00,12.94,0.22,-1.00,-1.00,4.31,15.86,-0.02,0.11,0.01,0.33,0.39,-0.07,0.01,17.80,0.31,-1.00,-1.00,45.95,0.23,0.42,-0.09,28.14,0.45,-1.00,-1.00,0.00,0.01,-0.17,-0.01,0.18,-0.12,3.52,-3.05,30.75,0.66,0.52,-1.00,-1.00,-0.39,58.76,59.36,-0.04,-19.66,1415,,,,,
6084,Swoop Robotics,3.38,0.00,-0.06,-0.06,0.12,0.00,7.38,0.12,-1.00,-1.00,2.46,10.69,0.01,0.01,0.03,0.33,0.30,0.06,0.00,23.06,0.74,-1.00,-1.00,25.36,0.01,0.09,-0.06,2.27,0.00,-1.00,-1.00,0.00,0.00,-0.13,-0.03,0.09,0.29,1.63,7.01,30.44,0.70,0.86,-1.00,-1.00,-0.03,43.06,43.20,-0.01,-18.77,1410,,,,,
6185,TV Patriots,1.61,0.00,-0.28,-0.28,0.12,0.00,7.06,0.12,-1.00,-1.00,2.35,8.39,0.00,-0.13,-0.03,0.33,0.20,-0.03,-0.03,13.83,-0.07,-1.00,-1.00,29.22,0.07,0.18,0.06,15.43,0.09,-1.00,-1.00,0.00,-0.03,0.30,-0.04,0.03,-0.16,2.20,-4.25,20.88,0.46,0.05,-1.00,-1.00,-0.31,33.37,30.10,0.09,-19.53,1407,,,,,
6384,Hisar Ravens,5.45,0.00,-0.34,-0.34,0.13,0.00,7.86,0.13,-1.00,-1.00,2.62,12.96,-0.00,-0.46,-0.09,0.33,0.35,0.17,-0.00,28.75,1.23,-1.00,-1.00,20.45,0.07,-0.12,-0.11,-8.21,0.00,-1.00,-1.00,0.00,-0.00,-0.08,0.31,-0.08,-0.23,-2.49,-4.28,36.61,0.85,1.36,-1.00,-1.00,-0.43,29.13,28.87,0.02,-41.33,1342,,,,,
6765,Columbus City Schools,5.83,0.00,0.31,0.31,0.22,0.00,13.02,0.22,-1.00,-1.00,4.34,19.17,-0.01,-0.01,-0.01,0.33,0.31,0.04,-0.00,18.49,0.54,-1.00,-1.00,28.43,0.20,0.03,-0.03,9.95,0.18,-1.00,-1.00,0.00,-0.00,0.05,0.24,-0.08,0.15,-1.85,4.97,31.51,0.68,0.76,-1.00,-1.00,0.30,52.57,52.29,0.02,-24.48,1322,,,,,
