HudsonValley,nysu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
5016,Huntington Robotics,3.59,0.07,0.07,0.09,0.13,0.00,7.80,0.13,-1.00,-1.00,2.60,11.48,-0.66,1.07,0.22,0.33,0.36,0.22,-0.06,29.46,1.16,-1.00,-1.00,52.48,0.48,-0.15,0.12,22.80,0.58,-1.00,-1.00,0.00,-0.06,-0.25,-0.16,0.03,0.02,-0.64,-0.21,37.26,0.87,1.29,-1.00,-1.00,0.30,63.75,58.13,0.22,13.50,1486,,,,,
5123,Mechadogs,4.69,-0.06,-0.11,-0.09,-0.08,0.00,-5.10,-0.08,-1.00,-1.00,-1.70,-0.49,0.83,-0.88,-0.20,0.35,0.38,-0.29,-0.05,19.60,-0.56,-1.00,-1.00,16.12,0.10,0.03,-0.20,-3.28,0.30,-1.00,-1.00,0.00,-0.05,-0.00,-0.04,0.39,0.62,9.74,15.19,14.50,0.41,-0.64,-1.00,-1.00,-0.29,30.82,26.28,0.04,-58.63,1295,,,,,
5202,NewRo Bots,4.46,0.21,0.06,0.08,-0.02,0.00,-1.48,-0.02,-1.00,-1.00,-0.49,3.07,-0.87,0.24,-0.01,0.34,0.41,-0.15,-0.01,24.35,0.18,-1.00,-1.00,38.51,0.09,0.08,0.12,14.17,0.60,-1.00,-1.00,0.00,-0.01,0.23,0.57,-0.24,-0.05,-4.91,1.58,22.88,0.58,0.16,-1.00,-1.00,0.07,43.15,42.35,-0.07,-30.05,1405,,,,,
5599,The Sentinels,3.79,0.02,0.12,0.13,0.17,0.00,10.42,0.17,-1.00,-1.00,3.47,14.35,1.08,0.06,0.12,0.23,0.18,0.12,-0.05,12.33,0.29,-1.00,-1.00,24.38,0.02,0.06,0.15,11.93,0.00,-1.00,-1.00,0.00,-0.05,0.53,0.46,0.51,0.21,15.34,7.60,22.75,0.48,0.46,-1.00,-1.00,0.26,46.33,41.80,0.13,-34.73,1294,,,,,
5781,Petchey Robotics Team ,3.30,-0.40,0.04,-0.07,0.19,0.00,11.21,0.19,-1.00,-1.00,3.74,14.44,-1.71,0.81,0.13,0.34,0.35,0.19,0.03,28.65,1.44,-1.00,-1.00,27.35,0.15,-0.12,-0.06,-1.43,0.20,-1.00,-1.00,0.00,0.03,0.09,0.16,-0.20,0.03,-4.46,1.46,39.86,0.90,1.62,-1.00,-1.00,0.07,43.25,46.04,-0.06,-51.10,1397,,,,,
5814,ROBOTA,4.54,-0.00,-0.00,-0.01,-0.04,0.00,-2.68,-0.04,-1.00,-1.00,-0.89,1.85,-0.90,-0.22,-0.17,0.23,0.19,0.06,0.03,22.63,0.79,-1.00,-1.00,18.28,0.04,-0.17,0.04,-4.18,0.20,-1.00,-1.00,0.00,0.03,0.01,0.36,0.54,-0.11,13.64,-0.86,19.95,0.52,0.74,-1.00,-1.00,-0.18,19.27,22.66,-0.14,-54.11,1336,,,,,
5943,The Bad News Gears,5.67,-0.02,0.13,0.13,-0.25,0.00,-15.04,-0.25,-1.00,-1.00,-5.01,-9.24,0.63,0.28,0.10,0.35,0.27,0.20,0.07,45.39,2.02,-1.00,-1.00,76.29,0.19,0.08,0.35,30.81,0.70,-1.00,-1.00,0.00,0.07,0.58,-0.09,-0.17,-0.50,-1.28,-12.84,30.35,0.88,1.77,-1.00,-1.00,0.23,54.22,60.94,-0.04,-14.79,1380,,,,,
5955,Trailblazers,5.60,0.34,-0.16,-0.06,0.17,0.00,9.99,0.17,-1.00,-1.00,3.33,15.52,0.72,-0.57,-0.12,0.32,0.37,0.56,0.07,46.24,3.21,-1.00,-1.00,42.06,-0.13,-0.03,0.08,-4.06,0.30,-1.00,-1.00,0.00,0.07,0.18,0.64,0.09,-0.28,3.08,-3.69,56.23,1.32,3.38,-1.00,-1.00,-0.18,53.90,61.11,-0.12,-12.50,1454,,,,,
6024,R Factor,5.20,0.00,0.41,0.41,0.35,0.00,21.28,0.35,-1.00,-1.00,7.09,26.89,1.48,-0.21,0.01,0.34,0.35,0.18,-0.04,19.31,0.86,-1.00,-1.00,55.88,0.33,0.08,0.32,36.57,0.69,-1.00,-1.00,0.00,-0.04,0.01,0.28,0.22,1.13,5.66,29.63,40.59,0.84,1.21,-1.00,-1.00,0.42,112.40,108.58,0.26,58.03,1520,,,,,
6058,ROBOTURK,-0.11,-0.03,-0.28,-0.29,-0.06,0.00,-3.71,-0.06,-1.00,-1.00,-1.24,-4.11,2.33,-1.13,-0.09,0.35,0.37,0.06,0.11,37.89,1.70,-1.00,-1.00,30.18,0.04,-0.04,-0.15,-7.61,0.10,-1.00,-1.00,0.00,0.11,-0.14,-0.11,0.54,0.06,12.89,1.05,34.18,0.89,1.63,-1.00,-1.00,-0.38,27.12,37.66,-0.29,-96.31,1302,,,,,
