PNWAuburn,waahs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
2907,Lion Robotics,5.03,-0.01,0.36,0.36,0.25,0.00,15.10,0.25,-1.00,-1.00,5.03,20.48,-0.09,1.15,0.35,0.33,0.33,0.29,-0.06,25.79,1.21,-1.00,-1.00,80.32,0.52,0.31,0.26,54.19,0.87,-1.00,-1.00,-0.02,-0.06,0.21,-0.11,-0.03,0.77,0.37,18.60,40.89,0.90,1.47,-1.00,-1.00,0.71,119.41,112.90,0.20,9.67,1556,,,,,
2929,JAGBOTS,5.53,-0.02,0.16,0.16,-0.21,0.00,-12.30,-0.21,-1.00,-1.00,-4.10,-6.62,0.06,-4.46,-1.45,0.33,0.25,0.25,-0.09,38.14,1.19,-1.00,-1.00,82.98,0.30,0.34,0.28,46.29,0.86,-1.00,-1.00,-0.03,-0.09,-0.02,0.07,0.07,0.28,1.71,7.48,25.84,0.75,0.99,-1.00,-1.00,-1.30,83.84,74.57,0.31,32.33,1498,,,,,
2942,Panda ER,4.80,-0.02,0.12,0.12,0.19,0.00,11.20,0.19,-1.00,-1.00,3.73,16.11,-0.05,-7.29,-2.40,0.33,0.34,0.05,-0.07,18.42,0.25,-1.00,-1.00,14.88,-0.12,0.13,-0.02,-1.14,0.00,-1.00,-1.00,-0.01,-0.07,0.19,-0.09,0.04,0.09,1.90,1.74,29.62,0.65,0.43,-1.00,-1.00,-2.29,32.73,25.20,0.20,-5.62,1369,,,,,
2980,The Whidbey Island Wild Cats,4.36,-0.00,0.06,0.06,0.60,0.00,36.02,0.60,-1.00,-1.00,12.01,40.44,-0.17,1.67,0.54,0.33,0.34,0.22,-0.02,10.72,0.81,-1.00,-1.00,22.04,0.16,0.04,0.01,10.79,0.33,-1.00,-1.00,-0.01,-0.02,0.17,-0.10,0.08,0.04,2.73,0.39,46.73,0.87,1.41,-1.00,-1.00,0.60,62.87,60.27,-0.03,-16.60,1463,,,,,
3049,BremerTron,4.70,-0.00,0.14,0.14,-0.08,0.00,-4.54,-0.08,-1.00,-1.00,-1.51,0.31,-0.11,-1.34,-0.37,0.33,0.35,0.23,0.08,42.64,2.17,-1.00,-1.00,33.95,-0.00,-0.01,-0.15,-8.32,0.08,-1.00,-1.00,0.01,0.08,0.02,0.17,0.26,-0.07,6.51,-0.89,38.10,0.99,2.10,-1.00,-1.00,-0.23,33.36,41.67,-0.21,-72.79,1317,,,,,
3219,TREAD,4.40,-0.01,0.50,0.50,0.10,0.00,6.24,0.10,-1.00,-1.00,2.08,11.14,-0.11,-5.01,-1.56,0.33,0.34,0.15,0.10,32.90,1.80,-1.00,-1.00,75.40,0.28,0.08,0.52,44.06,0.65,-1.00,-1.00,-0.02,0.10,0.20,-0.08,-0.11,0.14,-1.65,3.03,39.14,0.93,1.90,-1.00,-1.00,-1.06,89.57,99.53,0.16,31.35,1456,,,,,
3393,Horns of Havoc,4.82,-0.02,-0.84,-0.84,0.09,0.00,5.36,0.09,-1.00,-1.00,1.79,9.34,-0.09,-1.96,-0.63,0.33,0.33,0.28,0.01,34.33,1.73,-1.00,-1.00,66.55,0.26,0.06,0.33,32.84,0.58,-1.00,-1.00,-0.01,0.01,-0.15,0.00,0.14,0.11,2.75,2.71,39.69,0.95,1.81,-1.00,-1.00,-1.46,78.60,79.10,0.24,-10.20,1418,,,,,
3574,HIGH TEKERZ,4.39,-0.01,-1.01,-1.01,0.18,0.00,10.97,0.18,-1.00,-1.00,3.66,14.36,0.52,19.25,6.14,0.33,0.33,0.16,-0.07,22.97,0.71,-1.00,-1.00,32.17,-0.12,-0.06,0.24,3.07,0.47,-1.00,-1.00,-0.02,-0.07,-0.02,0.05,0.11,-0.11,2.73,-2.53,33.95,0.76,0.90,-1.00,-1.00,5.13,44.00,36.73,0.07,-44.01,1351,,,,,
3663,CPR - Cedar Park Robotics,5.05,-0.00,0.71,0.71,0.22,0.00,13.48,0.22,-1.00,-1.00,4.49,19.24,-0.08,-2.72,-1.09,0.33,0.33,0.58,0.11,45.10,3.41,-1.00,-1.00,83.27,0.32,0.23,0.24,39.26,0.86,-1.00,-1.00,0.00,0.11,0.08,0.10,0.37,-0.04,9.65,-0.49,58.57,1.35,3.63,-1.00,-1.00,-0.38,102.02,113.06,0.30,26.12,1588,,,,,
3684,Electric Eagles,5.27,-0.01,0.35,0.35,-0.08,0.00,-4.69,-0.08,-1.00,-1.00,-1.56,0.93,-0.13,5.88,1.92,0.33,0.34,0.21,0.10,42.38,2.19,-1.00,-1.00,65.96,0.12,0.00,0.32,21.67,0.42,-1.00,-1.00,-0.02,0.10,0.07,0.07,0.57,0.03,14.56,1.19,37.69,0.98,2.11,-1.00,-1.00,2.27,68.09,77.67,0.02,-50.20,1355,,,,,
