SmokyMountains,tnkn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
4020,Cyber Tribe,4.54,0.03,0.25,0.27,0.74,-0.00,44.06,0.73,-1.00,-1.00,14.69,48.87,-0.41,5.14,1.61,0.35,0.37,0.47,-0.00,18.24,1.90,-1.00,-1.00,59.92,0.54,-0.15,0.41,40.07,0.75,-1.00,-1.00,0.00,-0.00,0.20,0.57,-0.19,0.24,-3.75,8.88,62.30,1.19,2.63,-1.00,-1.00,1.88,117.67,117.19,0.49,23.08,1571,,,,,
4098,Viking Robotics Team,5.18,0.09,0.06,0.08,0.07,-0.00,3.95,0.07,-1.00,-1.00,1.32,9.21,3.27,-0.18,0.08,0.35,0.23,-0.30,0.02,9.48,-0.65,-1.00,-1.00,38.83,0.14,0.06,0.38,29.27,0.60,-1.00,-1.00,0.00,0.02,0.16,0.29,-0.02,-0.13,0.28,-1.71,13.43,0.30,-0.59,-1.00,-1.00,0.17,46.34,48.30,-0.06,-39.59,1383,,,,,
4264,The Fellowship of the Springs,5.23,-0.40,-0.21,-0.34,0.01,0.01,1.15,0.02,-1.00,-1.00,0.38,6.05,1.23,0.92,0.31,0.33,0.35,0.39,-0.02,41.20,2.10,-1.00,-1.00,68.99,0.10,0.19,0.26,27.47,0.42,-1.00,-1.00,0.00,-0.02,-0.09,-0.16,-0.07,0.27,-2.14,5.98,42.36,1.05,2.12,-1.00,-1.00,-0.03,81.01,79.05,0.25,6.17,1494,,,,,
4265,Secret City Wildbots,5.44,-0.34,0.14,0.04,0.38,-0.01,22.23,0.37,-1.00,-1.00,7.41,27.70,-0.10,1.16,0.28,0.33,0.23,0.24,0.10,21.32,1.66,-1.00,-1.00,56.72,0.26,0.28,0.16,35.11,0.94,-1.00,-1.00,0.00,0.10,-0.05,-0.02,0.43,-0.11,10.49,-2.73,43.55,0.90,2.03,-1.00,-1.00,0.32,81.68,91.50,0.36,13.85,1517,,,,,
4306,RoboKomodos,5.15,-0.30,0.17,0.05,-0.03,-0.02,-2.91,-0.05,-1.00,-1.00,-0.97,2.29,0.67,-1.64,-0.65,0.34,0.38,0.22,-0.00,39.35,1.67,-1.00,-1.00,45.19,0.18,0.06,-0.11,6.49,0.10,-1.00,-1.00,0.00,-0.00,0.05,-0.30,0.17,0.11,4.57,1.37,36.44,0.94,1.63,-1.00,-1.00,-0.60,48.85,48.59,0.11,-21.27,1382,,,,,
4462,Full Metal Jackets,5.08,-0.07,-0.06,-0.08,0.32,0.00,19.50,0.33,-1.00,-1.00,6.50,24.50,1.48,1.94,0.74,0.33,0.33,0.33,-0.02,25.91,1.54,-1.00,-1.00,73.01,0.24,0.31,0.38,46.36,0.73,-1.00,-1.00,0.00,-0.02,-0.10,-0.14,0.20,0.31,4.41,6.94,45.41,0.97,1.86,-1.00,-1.00,0.66,104.45,102.30,0.31,17.79,1535,,,,,
4504,B. C. Robotics,5.26,-0.18,-0.06,-0.11,0.29,0.00,17.49,0.29,-1.00,-1.00,5.83,22.65,-1.10,-0.44,-0.22,0.33,0.34,0.31,0.00,27.75,1.63,-1.00,-1.00,58.29,0.38,-0.02,0.25,30.76,0.80,-1.00,-1.00,0.00,0.00,-0.06,0.32,0.15,-0.05,3.41,0.25,45.24,0.99,1.92,-1.00,-1.00,-0.33,81.19,81.34,0.15,-1.88,1479,,,,,
4521,Harrison Robotics,1.43,0.06,0.10,0.12,0.21,-0.01,12.01,0.20,-1.00,-1.00,4.00,13.56,0.77,1.80,0.64,0.35,0.33,0.06,0.02,22.18,0.82,-1.00,-1.00,14.84,-0.09,-0.07,0.00,-7.97,0.20,-1.00,-1.00,0.00,0.02,0.18,-0.06,0.32,-0.07,9.02,-2.20,34.18,0.75,1.02,-1.00,-1.00,0.76,26.20,27.98,0.20,-24.17,1362,,,,,
4533,Wando Adv. Robotics,4.32,0.07,0.02,0.04,-0.15,-0.03,-10.88,-0.18,-1.00,-1.00,-3.63,-6.52,0.33,-0.21,-0.07,0.33,0.34,0.02,0.00,34.92,0.95,-1.00,-1.00,56.50,0.10,0.17,0.16,21.65,0.58,-1.00,-1.00,0.00,0.00,0.01,-0.25,-0.08,-0.19,-2.00,-6.07,24.04,0.69,0.77,-1.00,-1.00,-0.03,43.91,44.16,0.24,-3.90,1458,,,,,
4576,Red Nation Robotics,5.28,-0.39,0.11,-0.02,0.08,0.00,5.01,0.08,-1.00,-1.00,1.67,10.27,-0.90,0.50,0.11,0.32,0.26,0.19,-0.01,27.04,1.12,-1.00,-1.00,80.58,0.45,0.21,0.40,53.43,1.00,-1.00,-1.00,0.00,-0.01,-0.01,0.21,-0.03,0.32,-0.70,8.94,32.05,0.76,1.20,-1.00,-1.00,0.09,99.78,98.78,0.22,25.43,1487,,,,,
