MARSeneca,njtab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
5401,Fightin' Robotic Owls,5.00,-0.03,1.99,1.98,0.24,0.00,14.12,0.24,-1.00,-1.00,4.71,21.11,-0.88,14.19,4.39,0.33,0.33,0.54,0.06,41.08,2.94,-1.00,-1.00,71.78,0.23,0.13,0.17,26.31,0.75,-1.00,-1.00,0.00,0.06,-0.07,-0.05,0.04,0.28,0.57,6.85,55.20,1.26,3.17,-1.00,-1.00,6.37,99.73,105.66,0.29,21.48,1528,,,,,
5457,Falcobots,4.81,-0.05,-0.12,-0.14,-0.20,0.00,-11.90,-0.20,-1.00,-1.00,-3.97,-7.23,-0.15,0.77,0.25,0.33,0.35,0.02,-0.00,35.83,0.95,-1.00,-1.00,18.01,-0.05,-0.09,-0.22,-18.06,0.00,-1.00,-1.00,0.00,-0.00,-0.01,0.09,-0.04,-0.01,-1.13,0.25,23.93,0.70,0.75,-1.00,-1.00,0.11,11.03,10.66,-0.35,-92.85,1299,,,,,
5684,Iron Mechs,5.01,0.00,0.16,0.17,0.43,0.00,25.52,0.43,-1.00,-1.00,8.51,30.69,0.76,2.65,0.89,0.33,0.33,0.40,-0.02,24.77,1.72,-1.00,-1.00,37.07,0.27,-0.20,0.16,11.41,0.67,-1.00,-1.00,0.00,-0.02,0.02,0.11,0.53,-0.07,13.31,-1.25,50.28,1.04,2.14,-1.00,-1.00,1.06,66.51,64.67,-0.19,-43.80,1440,,,,,
5895,Peddie School Robotics,4.98,-0.08,5.21,5.19,0.47,0.00,28.33,0.47,-1.00,-1.00,9.44,38.49,0.61,8.77,2.69,0.33,0.34,0.33,-0.03,20.08,1.36,-1.00,-1.00,59.44,0.31,0.17,0.25,36.67,0.89,-1.00,-1.00,0.00,-0.03,0.32,-0.19,0.25,0.19,7.77,3.83,48.41,0.97,1.83,-1.00,-1.00,7.88,101.76,98.79,0.32,6.22,1599,,,,,
5938,Razor Steel Robotics,4.36,-0.06,-0.19,-0.21,0.18,0.00,10.95,0.18,-1.00,-1.00,3.65,15.11,7.47,0.32,0.88,0.33,0.34,0.09,-0.02,22.29,0.72,-1.00,-1.00,44.49,0.09,0.04,0.31,21.33,0.67,-1.00,-1.00,0.00,-0.02,0.06,-0.01,0.22,-0.19,5.84,-4.75,33.24,0.74,0.90,-1.00,-1.00,0.67,54.86,52.64,-0.06,-52.33,1352,,,,,
6327,Tin Men,4.89,-0.07,0.21,0.19,0.25,0.00,15.09,0.25,-1.00,-1.00,5.03,20.17,-2.18,-1.80,-0.80,0.33,0.34,0.20,-0.03,23.29,1.00,-1.00,-1.00,46.47,0.35,0.00,0.12,23.98,0.33,-1.00,-1.00,0.00,-0.03,-0.10,0.06,0.30,-0.01,7.09,0.19,38.38,0.83,1.26,-1.00,-1.00,-0.61,66.83,63.40,0.12,-18.01,1393,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
