ONDurhamCollege,onosh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
2609,BeaverworX,5.60,0.39,-0.01,0.07,0.39,0.00,23.61,0.39,-1.00,-1.00,7.87,29.29,-0.66,0.45,0.03,0.33,0.33,0.40,0.00,26.58,1.86,-1.00,-1.00,80.21,0.43,0.11,0.53,53.59,0.65,-1.00,-1.00,0.00,0.00,0.01,0.24,-0.07,0.68,-1.62,18.12,50.20,1.06,2.25,-1.00,-1.00,0.10,127.62,127.62,0.43,77.49,1599,,,,,
2994,ASTECHZ,5.54,-0.27,-0.06,-0.12,0.27,0.00,15.91,0.27,-1.00,-1.00,5.30,21.34,-0.66,0.77,0.11,0.32,0.37,0.19,0.00,24.68,1.23,-1.00,-1.00,73.79,0.30,0.26,0.43,49.00,0.67,-1.00,-1.00,0.00,0.00,0.11,0.27,0.01,0.13,0.72,4.57,40.59,0.88,1.49,-1.00,-1.00,-0.01,99.70,99.70,0.32,44.99,1473,,,,,
3683,Team Dave,5.81,1.97,0.09,0.41,0.26,0.00,15.76,0.26,-1.00,-1.00,5.25,21.97,10.98,0.88,1.48,0.34,0.39,0.58,0.00,41.77,2.83,-1.00,-1.00,58.66,0.22,-0.00,0.09,15.41,0.50,-1.00,-1.00,0.00,0.00,0.49,0.25,-0.11,0.26,-0.29,7.82,57.53,1.31,3.10,-1.00,-1.00,1.88,88.45,88.45,0.22,27.15,1574,,,,,
4015,Jag,2.35,0.05,-0.29,-0.31,0.14,0.00,8.40,0.14,-1.00,-1.00,2.80,10.44,-1.61,0.24,-0.09,0.33,0.21,0.06,0.00,18.34,0.50,-1.00,-1.00,10.56,0.06,-0.05,-0.16,-7.69,0.08,-1.00,-1.00,0.00,0.00,0.18,0.03,0.70,-0.09,18.32,-2.25,26.74,0.60,0.64,-1.00,-1.00,-0.40,18.76,18.76,-0.14,-60.29,1318,,,,,
4069,Lo-Ellen Robotics,2.13,0.29,0.20,0.26,-0.06,0.00,-3.76,-0.06,-1.00,-1.00,-1.25,-1.36,-2.17,-0.24,-0.36,0.34,0.11,-0.10,0.00,16.64,-0.11,-1.00,-1.00,23.62,0.01,-0.07,0.20,7.33,0.17,-1.00,-1.00,0.00,0.00,0.03,0.41,-0.14,-0.18,-3.43,-2.53,12.89,0.35,-0.17,-1.00,-1.00,-0.09,19.73,19.73,-0.10,-46.82,1343,,,,,
4248,Bits & Pieces,4.51,-0.33,0.24,0.17,0.12,0.00,7.11,0.12,-1.00,-1.00,2.37,11.79,-1.59,-0.62,-0.33,0.34,0.33,0.19,0.00,29.71,1.32,-1.00,-1.00,25.36,-0.10,-0.18,0.20,-4.02,0.08,-1.00,-1.00,0.00,0.00,-0.03,0.29,-0.31,0.42,-7.95,11.88,36.82,0.86,1.44,-1.00,-1.00,-0.16,49.04,49.04,0.21,-0.82,1412,,,,,
4252,Cardinal Robotics,-0.20,0.11,0.33,0.34,-0.23,0.00,-13.89,-0.23,-1.00,-1.00,-4.63,-13.74,-0.10,1.11,0.31,0.35,0.16,-0.01,0.00,28.95,0.51,-1.00,-1.00,13.79,-0.09,-0.13,-0.10,-15.47,0.00,-1.00,-1.00,0.00,0.00,0.64,0.12,0.76,0.11,22.28,3.29,15.06,0.49,0.28,-1.00,-1.00,0.65,3.34,3.34,-0.00,-63.31,1305,,,,,
4476,W.A.F.F.L.E.S.,2.25,-0.11,-0.25,-0.24,-0.11,0.00,-6.50,-0.11,-1.00,-1.00,-2.17,-4.49,0.69,-0.26,-0.02,0.34,0.18,0.02,0.00,26.04,0.56,-1.00,-1.00,21.19,-0.04,-0.11,0.05,-4.84,0.11,-1.00,-1.00,0.00,0.00,0.06,0.07,0.33,0.02,8.52,0.94,19.55,0.54,0.45,-1.00,-1.00,-0.26,17.64,17.64,-0.05,-72.34,1326,,,,,
4525,Renaissance Robotics,4.72,-0.12,-0.09,-0.13,0.28,0.00,16.83,0.28,-1.00,-1.00,5.61,21.42,4.69,-0.28,0.44,0.33,0.43,0.52,0.00,39.95,2.66,-1.00,-1.00,94.02,0.51,0.39,0.18,53.64,0.82,-1.00,-1.00,0.00,0.00,-0.10,0.75,-0.01,0.42,-0.65,14.27,56.78,1.28,2.94,-1.00,-1.00,0.31,129.72,129.72,0.51,81.87,1580,,,,,
4688,Saints Bot,5.11,0.13,0.03,0.01,0.30,0.00,17.70,0.30,-1.00,-1.00,5.90,22.83,1.07,0.10,0.14,0.33,0.42,0.14,0.00,23.84,1.10,-1.00,-1.00,58.65,0.00,0.34,0.35,34.68,0.53,-1.00,-1.00,0.00,0.00,0.38,0.21,-0.17,0.29,-2.37,8.33,41.54,0.89,1.40,-1.00,-1.00,0.15,89.81,89.81,0.21,38.27,1524,,,,,
4783,RoboRavens,4.26,-0.29,0.03,-0.02,0.04,0.00,2.32,0.04,-1.00,-1.00,0.77,6.56,2.03,0.88,0.47,0.25,0.24,-0.09,0.00,14.43,-0.00,-1.00,-1.00,21.84,0.02,0.20,-0.08,6.94,0.17,-1.00,-1.00,0.00,0.00,-0.02,0.33,-0.22,-0.10,-5.60,-0.95,16.76,0.40,0.04,-1.00,-1.00,0.44,27.45,27.45,0.01,-16.09,1419,,,,,
4914,Panthers,4.88,0.05,0.26,0.27,-0.12,0.00,-7.34,-0.12,-1.00,-1.00,-2.45,-2.20,-1.19,-1.45,-0.60,0.34,0.43,0.10,0.00,39.49,1.37,-1.00,-1.00,68.12,0.05,0.43,0.11,29.23,0.65,-1.00,-1.00,0.00,0.00,0.01,0.29,0.30,-0.14,7.45,-2.06,32.15,0.86,1.25,-1.00,-1.00,-0.34,63.86,63.86,0.09,-0.51,1429,,,,,
4938,Falcons,2.45,-0.07,-0.07,-0.12,0.22,0.00,13.29,0.22,-1.00,-1.00,4.43,15.62,-1.00,-1.01,-0.40,0.34,0.39,0.07,0.00,23.01,0.85,-1.00,-1.00,32.48,0.06,0.03,0.10,9.87,0.25,-1.00,-1.00,0.00,0.00,0.15,-0.06,-0.11,-0.09,-2.07,-2.48,36.30,0.80,1.07,-1.00,-1.00,-0.52,45.62,45.62,0.00,-38.91,1377,,,,,
4939,Allspark9,3.89,0.02,0.06,0.06,0.18,0.00,11.05,0.18,-1.00,-1.00,3.68,15.00,-0.14,-0.77,-0.32,0.34,0.42,0.57,0.00,45.84,2.94,-1.00,-1.00,63.25,0.09,0.07,0.19,17.73,0.70,-1.00,-1.00,0.00,0.00,0.36,0.16,0.22,0.05,7.42,1.95,56.90,1.33,3.12,-1.00,-1.00,-0.26,80.20,80.20,0.16,3.86,1501,,,,,
4946,ALPHA DOGS,4.91,0.07,0.35,0.34,0.07,0.00,4.17,0.07,-1.00,-1.00,1.39,9.42,-1.11,1.87,0.54,0.34,0.38,0.15,0.00,31.68,1.28,-1.00,-1.00,66.40,0.26,0.05,0.36,34.18,0.40,-1.00,-1.00,0.00,0.00,0.05,0.08,0.28,-0.04,7.37,-0.62,35.86,0.86,1.35,-1.00,-1.00,0.88,75.20,75.20,0.24,20.31,1521,,,,,
4951,CDS Cyclones,4.22,-0.16,-0.27,-0.28,0.11,0.00,6.36,0.11,-1.00,-1.00,2.12,10.31,-1.44,0.38,0.01,0.33,0.38,0.12,0.00,29.17,1.15,-1.00,-1.00,75.30,0.35,0.23,0.34,46.12,0.64,-1.00,-1.00,0.00,0.00,0.14,0.17,0.14,0.08,4.13,2.86,35.54,0.84,1.25,-1.00,-1.00,-0.27,88.47,88.47,0.36,50.21,1498,,,,,
4992,Spartans,4.09,0.23,-0.22,-0.18,-0.12,0.00,-7.18,-0.12,-1.00,-1.00,-2.39,-3.27,-0.35,-0.02,-0.08,0.25,0.22,-0.01,0.00,23.25,0.45,-1.00,-1.00,39.10,-0.06,0.20,0.18,15.93,0.17,-1.00,-1.00,0.00,0.00,0.19,0.06,-0.17,0.13,-3.29,3.54,16.07,0.46,0.33,-1.00,-1.00,-0.26,39.38,39.38,0.01,-28.81,1386,,,,,
5031, Mustangs,5.69,-0.00,-0.14,-0.14,0.27,0.00,16.09,0.27,-1.00,-1.00,5.36,21.64,1.26,-0.19,-0.05,0.25,0.10,0.02,0.00,4.24,-0.07,-1.00,-1.00,39.86,0.35,0.32,0.04,35.67,0.42,-1.00,-1.00,0.00,0.00,0.48,0.09,-0.04,-0.27,1.35,-6.30,20.34,0.37,0.20,-1.00,-1.00,-0.19,55.20,55.20,0.21,1.14,1450,,,,,
5036,The Robo Devils,4.71,-0.22,-0.02,-0.05,0.18,0.00,10.77,0.18,-1.00,-1.00,3.59,15.43,-0.76,-0.41,-0.26,0.34,0.31,0.22,0.00,27.58,1.32,-1.00,-1.00,45.58,0.07,0.21,0.08,18.25,0.56,-1.00,-1.00,0.00,0.00,-0.26,0.25,-0.03,0.11,-1.95,3.89,38.35,0.87,1.50,-1.00,-1.00,-0.30,64.90,64.90,0.33,22.34,1477,,,,,
5408,KENNEDYcache,-1.02,-0.18,0.00,-0.01,0.10,0.00,5.86,0.10,-1.00,-1.00,1.95,4.83,-0.86,0.01,-0.14,0.35,0.27,0.06,0.00,23.30,0.70,-1.00,-1.00,20.92,-0.15,0.03,0.08,-2.25,0.08,-1.00,-1.00,0.00,0.00,0.18,-0.11,0.47,-0.01,12.77,-0.91,29.16,0.68,0.80,-1.00,-1.00,-0.15,24.85,24.85,0.14,-41.76,1372,,,,,
5428,Breaking Bots,1.53,-0.05,-0.06,-0.12,0.09,0.00,5.40,0.09,-1.00,-1.00,1.80,6.81,4.30,2.01,1.17,0.33,0.39,-0.04,0.00,23.34,0.51,-1.00,-1.00,36.67,0.14,-0.11,0.21,12.16,0.33,-1.00,-1.00,0.00,0.00,0.03,0.24,0.11,0.02,2.96,1.71,28.73,0.67,0.60,-1.00,-1.00,1.05,45.18,45.18,0.25,8.78,1398,,,,,
5519,LASS Robotics,5.21,-0.09,0.22,0.21,0.01,0.00,0.77,0.01,-1.00,-1.00,0.26,6.19,-0.07,2.01,0.57,0.34,0.13,-0.09,0.00,14.92,-0.09,-1.00,-1.00,39.01,0.25,0.06,0.16,23.52,0.25,-1.00,-1.00,0.00,0.00,0.25,0.13,0.08,-0.03,3.35,-0.20,15.69,0.39,-0.07,-1.00,-1.00,0.78,44.99,44.99,0.28,8.67,1426,,,,,
5652,Eagles,3.20,-0.10,-0.04,-0.07,-0.00,0.00,-0.05,-0.00,-1.00,-1.00,-0.02,3.08,-0.86,0.90,0.20,0.34,0.16,-0.23,0.00,10.61,-0.60,-1.00,-1.00,-8.45,0.04,-0.15,-0.28,-19.26,0.17,-1.00,-1.00,0.00,0.00,0.24,-0.21,0.02,0.01,1.61,-0.67,10.56,0.26,-0.60,-1.00,-1.00,0.13,-6.04,-6.04,-0.22,-65.65,1262,,,,,
5672,First Nations-STEM,3.25,0.20,-0.11,-0.09,-0.01,0.00,-0.54,-0.01,-1.00,-1.00,-0.18,2.62,8.51,-1.25,0.45,0.34,0.31,-0.09,0.00,22.64,0.27,-1.00,-1.00,41.12,0.27,-0.04,0.14,18.03,0.33,-1.00,-1.00,0.00,0.00,-0.00,-0.00,0.16,0.32,3.95,8.00,22.10,0.56,0.26,-1.00,-1.00,0.35,51.74,51.74,0.07,-16.41,1374,,,,,
6110,DOC BOTICS,5.03,-0.06,-0.07,-0.09,0.06,0.00,3.57,0.06,-1.00,-1.00,1.19,8.51,-0.95,1.09,0.25,0.34,0.29,-0.03,0.00,21.50,0.39,-1.00,-1.00,44.02,-0.04,0.35,0.14,22.27,0.36,-1.00,-1.00,0.00,0.00,0.17,-0.17,-0.18,-0.17,-3.68,-5.15,25.08,0.60,0.45,-1.00,-1.00,0.16,47.38,47.38,0.27,5.11,1400,,,,,
6323,Hayden Robotics,2.01,-0.04,0.03,-0.01,0.15,0.00,9.11,0.15,-1.00,-1.00,3.04,11.11,1.54,-1.07,-0.28,0.34,0.38,0.21,0.00,31.11,1.45,-1.00,-1.00,24.82,-0.24,0.05,0.06,-6.00,0.53,-1.00,-1.00,0.00,0.00,0.16,0.32,0.05,0.24,2.08,7.60,40.22,0.93,1.60,-1.00,-1.00,-0.29,43.53,43.53,0.09,-23.04,1361,,,,,
6339,Pelican Falls First Nation High School,6.52,0.04,0.21,0.21,-0.07,0.00,-4.41,-0.07,-1.00,-1.00,-1.47,2.32,0.02,1.57,0.55,0.33,0.32,0.02,0.00,29.47,0.78,-1.00,-1.00,26.28,0.06,-0.07,-0.06,-3.73,0.25,-1.00,-1.00,0.00,0.00,0.56,0.87,0.50,-0.09,15.34,2.21,25.05,0.66,0.71,-1.00,-1.00,0.76,30.81,30.81,0.21,-33.19,1293,,,,,
6513,Wyverns Robotics,3.07,0.02,0.01,0.03,0.43,0.00,25.87,0.43,-1.00,-1.00,8.62,28.96,0.34,-0.97,-0.27,0.34,0.22,0.01,0.00,5.63,0.06,-1.00,-1.00,37.57,0.10,0.24,0.30,32.21,0.53,-1.00,-1.00,0.00,0.00,-0.30,0.30,0.23,0.01,4.36,1.77,31.50,0.57,0.49,-1.00,-1.00,-0.24,68.30,68.30,0.35,19.90,1446,,,,,
6514,Sutton Robotics League,5.41,0.01,-0.37,-0.40,0.12,0.00,6.94,0.12,-1.00,-1.00,2.31,11.95,-1.68,0.04,-0.16,0.34,0.40,0.06,0.00,27.11,0.91,-1.00,-1.00,37.76,0.00,0.17,0.04,10.81,0.17,-1.00,-1.00,0.00,0.00,0.25,0.03,0.10,0.20,3.78,5.16,34.05,0.79,1.03,-1.00,-1.00,-0.56,54.86,54.86,0.16,-8.23,1396,,,,,
6544,A Team Robotics,5.46,0.64,-0.20,0.04,-0.08,0.00,-4.83,-0.08,-1.00,-1.00,-1.61,0.66,-1.47,2.75,0.72,0.35,0.29,0.27,0.00,39.63,1.76,-1.00,-1.00,76.80,0.41,0.00,0.32,36.45,0.58,-1.00,-1.00,0.00,0.00,0.04,0.26,0.39,-0.08,9.97,-0.68,34.80,0.91,1.68,-1.00,-1.00,0.76,76.78,76.78,0.21,-14.32,1395,,,,,
6564,TDSS Titans,4.55,0.21,0.37,0.45,0.03,0.00,1.89,0.03,-1.00,-1.00,0.63,6.88,1.99,-1.78,-0.32,0.34,0.39,-0.16,0.00,21.37,0.11,-1.00,-1.00,25.40,-0.04,0.14,-0.02,4.35,0.33,-1.00,-1.00,0.00,0.00,0.55,0.04,0.10,-0.01,5.29,0.03,23.25,0.57,0.14,-1.00,-1.00,0.13,32.31,32.31,-0.10,-26.12,1340,,,,,
