HubCity,txlu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
4734,The Iron Plainsmen,2.28,0.00,-1.30,-1.30,0.13,0.00,7.88,0.13,-1.00,-1.00,2.63,8.86,0.26,-1.40,-0.45,0.24,-0.12,0.02,0.00,0.35,-0.31,-1.00,-1.00,-14.57,-0.38,0.09,-0.00,-14.47,0.27,-1.00,-1.00,-0.01,0.00,-0.05,-0.35,0.03,-0.22,0.45,-7.33,8.23,0.14,-0.18,-1.00,-1.00,-1.75,-13.05,-13.27,-0.08,-84.19,1284,,,,,
4799,Lazbuddie Robotics,4.81,0.00,-0.45,-0.45,-0.14,0.00,-8.26,-0.14,-1.00,-1.00,-2.75,-3.89,0.06,0.93,0.32,0.33,0.29,-0.05,0.00,28.50,0.51,-1.00,-1.00,51.43,-0.00,0.33,0.12,22.61,0.36,-1.00,-1.00,0.00,0.00,-0.14,0.30,0.69,0.22,16.52,7.05,20.25,0.57,0.37,-1.00,-1.00,-0.13,54.59,54.63,0.01,-33.47,1432,,,,,
5312,Lobotics,4.71,0.00,1.28,1.28,0.13,0.00,7.73,0.13,-1.00,-1.00,2.58,13.72,0.64,0.88,0.34,0.36,0.26,-0.00,0.00,19.51,0.39,-1.00,-1.00,8.07,-0.25,0.12,-0.10,-11.78,0.09,-1.00,-1.00,-0.01,0.00,0.80,0.01,0.41,0.22,14.36,5.57,27.24,0.62,0.52,-1.00,-1.00,1.62,27.36,27.25,-0.20,-108.05,1271,,,,,
5411,PowerEagle,5.98,0.00,-0.58,-0.58,-0.03,0.00,-1.54,-0.03,-1.00,-1.00,-0.51,3.86,0.31,0.36,0.15,0.36,0.22,0.19,0.00,31.98,1.25,-1.00,-1.00,41.12,0.18,0.02,-0.02,9.00,0.15,-1.00,-1.00,-0.01,0.00,0.25,0.64,0.05,0.79,2.39,22.82,30.44,0.77,1.23,-1.00,-1.00,-0.44,67.80,67.59,0.43,30.93,1478,,,,,
5550,Broncho Bots,3.20,0.00,-0.11,-0.11,0.22,0.00,13.18,0.22,-1.00,-1.00,4.39,16.27,-0.25,-1.32,-0.38,0.34,0.39,0.05,0.00,22.46,0.78,-1.00,-1.00,39.40,0.18,0.11,0.06,17.33,0.35,-1.00,-1.00,0.00,0.00,0.29,0.15,-0.14,0.14,-2.03,4.23,35.64,0.78,1.00,-1.00,-1.00,-0.50,59.90,59.90,0.20,-7.32,1402,,,,,
5572,ROSBOTS,3.42,0.00,-1.58,-1.58,0.18,0.00,10.75,0.18,-1.00,-1.00,3.58,12.60,-0.09,-0.62,-0.23,0.35,0.26,0.11,0.00,21.54,0.78,-1.00,-1.00,72.88,0.24,0.50,0.29,51.57,0.64,-1.00,-1.00,-0.01,0.00,-0.04,-0.12,0.03,0.46,0.53,10.79,32.29,0.72,0.96,-1.00,-1.00,-1.81,96.27,95.97,0.36,47.28,1521,,,,,
5613,ThunderDogs,3.36,0.00,1.11,1.11,-0.10,0.00,-5.98,-0.10,-1.00,-1.00,-1.99,-1.51,0.49,0.95,0.27,0.26,0.02,-0.08,0.00,12.12,-0.26,-1.00,-1.00,22.84,0.18,-0.08,0.11,10.46,0.18,-1.00,-1.00,0.01,0.00,0.34,0.47,0.10,0.01,4.13,2.63,6.14,0.20,-0.36,-1.00,-1.00,1.38,23.96,24.21,0.22,-7.80,1432,,,,,
5771,Marfa Robohorns,4.29,0.00,1.23,1.23,-0.07,0.00,-4.15,-0.07,-1.00,-1.00,-1.38,1.37,-0.10,0.69,0.19,0.35,0.37,-0.08,0.00,28.41,0.53,-1.00,-1.00,15.98,-0.14,-0.07,-0.04,-12.62,0.27,-1.00,-1.00,0.01,0.00,0.26,-0.05,-0.12,-0.06,-1.65,-1.85,24.26,0.64,0.46,-1.00,-1.00,1.42,15.51,15.63,-0.07,-52.43,1354,,,,,
5783,RoboDucks,4.84,0.00,1.25,1.25,-0.04,0.00,-2.55,-0.04,-1.00,-1.00,-0.85,3.54,-0.16,1.44,0.45,0.33,0.12,0.04,0.00,21.10,0.42,-1.00,-1.00,9.49,0.12,-0.18,-0.18,-12.05,0.00,-1.00,-1.00,0.09,0.00,0.39,-0.05,-0.26,-0.20,-4.48,-5.18,18.55,0.48,0.38,-1.00,-1.00,1.70,7.85,9.71,0.08,-64.78,1317,,,,,
5829,AwtyBots,4.10,0.00,0.06,0.06,-0.03,0.00,-1.62,-0.03,-1.00,-1.00,-0.54,2.54,0.07,0.66,0.18,0.34,0.38,-0.13,0.00,24.73,0.27,-1.00,-1.00,28.08,0.02,0.14,-0.09,3.17,0.36,-1.00,-1.00,-0.01,0.00,-0.25,0.44,0.13,0.29,1.95,9.51,23.11,0.59,0.25,-1.00,-1.00,0.24,40.13,39.93,0.15,-5.47,1463,,,,,
5866,Fe [Iron] Tigers,3.01,0.00,-1.35,-1.35,0.05,0.00,2.90,0.05,-1.00,-1.00,0.97,4.56,0.09,4.10,1.28,0.24,0.28,-0.06,0.00,16.48,0.18,-1.00,-1.00,42.91,0.21,0.27,0.02,25.15,0.36,-1.00,-1.00,-0.01,0.00,0.06,0.80,0.26,-0.01,6.85,3.75,19.39,0.46,0.23,-1.00,-1.00,-0.07,51.23,51.09,0.27,4.54,1399,,,,,
5888,Mustang Robotics,1.37,0.00,-0.17,-0.17,0.20,0.00,11.92,0.20,-1.00,-1.00,3.97,13.12,-0.18,-1.04,-0.37,0.24,0.17,0.00,0.00,8.35,0.14,-1.00,-1.00,18.27,0.00,0.11,0.09,10.30,0.00,-1.00,-1.00,0.00,0.00,0.47,0.29,0.10,0.04,4.85,2.55,20.27,0.41,0.34,-1.00,-1.00,-0.54,33.94,33.98,0.07,-17.90,1369,,,,,
5960,Mighty ROBO-RANGERS,5.00,0.00,-0.62,-0.62,-0.16,0.00,-9.44,-0.16,-1.00,-1.00,-3.15,-5.06,0.02,0.73,0.28,0.34,0.39,-0.13,0.00,30.50,0.41,-1.00,-1.00,35.29,-0.01,0.14,-0.04,4.52,0.45,-1.00,-1.00,0.00,0.00,0.05,0.35,-0.05,-0.09,-1.01,-0.38,21.06,0.61,0.25,-1.00,-1.00,-0.34,29.85,29.87,0.08,-47.90,1363,,,,,
6144,Angelbots Gold,4.74,0.00,0.71,0.71,-0.13,0.00,-7.76,-0.13,-1.00,-1.00,-2.59,-2.30,1.58,0.35,0.21,0.34,0.39,-0.10,0.00,30.40,0.51,-1.00,-1.00,37.04,0.05,0.20,-0.12,6.43,0.27,-1.00,-1.00,-0.01,0.00,0.39,0.37,-0.20,-0.17,-3.13,-2.32,22.64,0.63,0.38,-1.00,-1.00,0.92,32.43,32.25,0.22,14.32,1441,,,,,
6430,Kalsedon,4.54,0.00,-0.67,-0.67,0.16,0.00,9.50,0.16,-1.00,-1.00,3.17,13.37,-0.28,0.29,0.05,0.34,0.29,-0.11,0.00,14.75,0.01,-1.00,-1.00,17.03,0.16,-0.14,0.03,2.23,0.18,-1.00,-1.00,-0.01,0.00,1.06,-0.20,1.43,-0.03,41.07,-1.75,24.25,0.53,0.17,-1.00,-1.00,-0.62,28.65,28.36,-0.21,-94.93,1301,,,,,
