NESouthernNH,nhbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
885,THE GREEN TEAM,5.29,0.61,0.40,0.62,0.09,0.00,5.53,0.09,-1.00,-1.00,1.84,11.43,3.11,-0.48,0.11,0.33,0.33,0.18,0.06,32.53,1.66,-1.00,-1.00,80.70,0.36,0.48,0.12,48.07,0.93,-1.00,-1.00,0.00,0.06,0.25,-0.22,-0.15,0.17,-2.44,3.17,38.05,0.91,1.75,-1.00,-1.00,0.73,95.31,101.73,0.19,38.62,1471,,,,,
1073,The Force Team,5.47,-0.03,0.44,0.44,0.34,0.00,20.67,0.34,-1.00,-1.00,6.89,26.58,-0.67,4.40,1.17,0.33,0.32,0.51,-0.01,32.62,2.30,-1.00,-1.00,73.67,0.23,0.14,0.43,39.87,0.89,-1.00,-1.00,0.00,-0.01,-0.06,0.11,0.47,0.22,11.39,6.05,53.30,1.16,2.64,-1.00,-1.00,1.62,106.30,105.43,0.25,32.91,1493,,,,,
1247,Robotics of Kearsarge (ROK),5.56,-0.82,-0.36,-0.58,0.13,0.00,7.79,0.13,-1.00,-1.00,2.60,12.76,3.06,0.06,0.24,0.33,0.33,0.14,0.07,29.93,1.53,-1.00,-1.00,72.89,0.40,0.26,0.20,42.72,0.86,-1.00,-1.00,0.00,0.07,-0.08,-0.02,0.13,-0.14,2.78,-3.62,37.71,0.88,1.66,-1.00,-1.00,-0.34,82.04,89.18,0.34,3.51,1403,,,,,
1474,Master Link Militia,4.58,-0.10,-0.04,-0.06,0.03,0.00,1.60,0.03,-1.00,-1.00,0.53,6.12,1.30,-0.59,0.03,0.33,0.34,0.08,-0.08,25.76,0.47,-1.00,-1.00,32.21,0.14,0.04,-0.05,6.42,0.17,-1.00,-1.00,0.00,-0.08,0.32,-0.07,0.09,0.14,3.88,3.06,27.35,0.67,0.50,-1.00,-1.00,-0.03,41.38,33.03,-0.05,-40.35,1328,,,,,
1512,The Big Red,5.31,-0.57,0.03,-0.15,0.17,0.00,10.39,0.17,-1.00,-1.00,3.46,15.55,-0.09,-0.42,-0.16,0.33,0.35,0.21,-0.02,27.94,1.25,-1.00,-1.00,28.19,-0.12,-0.07,0.20,0.41,0.17,-1.00,-1.00,0.00,-0.02,0.17,-0.10,0.20,-0.05,5.80,-1.81,38.33,0.87,1.43,-1.00,-1.00,-0.31,41.93,40.39,0.04,-34.14,1306,,,,,
1721,Tidal Force,4.14,-0.05,-0.09,-0.10,0.52,0.00,31.31,0.52,-1.00,-1.00,10.44,35.34,-0.12,-0.60,-0.16,0.33,0.33,0.47,0.20,32.11,3.18,-1.00,-1.00,91.63,0.46,0.58,0.16,59.68,0.93,-1.00,-1.00,0.00,0.20,0.32,-0.05,-0.08,-0.20,-0.32,-5.28,63.41,1.32,3.70,-1.00,-1.00,-0.26,121.69,141.29,0.52,44.16,1497,,,,,
1729,Team Inconceivable!,5.58,-0.43,-0.09,-0.21,0.24,0.00,14.13,0.24,-1.00,-1.00,4.71,19.50,0.34,-0.12,0.07,0.33,0.35,0.30,-0.06,27.48,1.30,-1.00,-1.00,67.96,0.05,0.24,0.51,40.41,0.64,-1.00,-1.00,0.00,-0.06,-0.05,0.15,0.15,-0.24,3.45,-5.24,41.61,0.92,1.54,-1.00,-1.00,-0.14,82.22,76.02,0.19,12.99,1424,,,,,
1735,Green Reapers,4.56,-0.55,0.93,0.79,0.31,0.00,18.71,0.31,-1.00,-1.00,6.24,24.06,5.40,0.82,0.84,0.33,0.34,0.19,-0.08,18.62,0.62,-1.00,-1.00,66.25,0.22,0.22,0.49,46.78,0.71,-1.00,-1.00,0.00,-0.08,0.11,0.30,0.01,0.20,0.76,6.54,37.33,0.78,0.93,-1.00,-1.00,1.64,96.85,88.65,0.25,22.24,1480,,,,,
1922,Oz-Ram,4.48,-0.16,0.25,0.17,0.05,0.00,3.15,0.05,-1.00,-1.00,1.05,7.81,-0.52,0.43,0.00,0.33,0.34,0.50,0.21,53.45,3.92,-1.00,-1.00,103.25,0.35,0.40,0.25,49.80,0.83,-1.00,-1.00,0.00,0.21,-0.11,-0.01,0.35,0.28,8.34,7.08,56.61,1.39,3.97,-1.00,-1.00,0.17,118.14,139.36,0.36,55.09,1568,,,,,
2342,Team Phoenix,5.23,0.52,-0.08,0.09,0.09,0.00,5.38,0.09,-1.00,-1.00,1.79,10.71,-1.08,0.53,0.07,0.33,0.34,0.31,-0.05,33.96,1.55,-1.00,-1.00,86.20,0.32,0.25,0.47,52.18,0.79,-1.00,-1.00,0.00,-0.05,-0.18,0.19,-0.22,-0.04,-6.41,-0.08,39.34,0.94,1.64,-1.00,-1.00,0.16,96.83,91.91,0.33,35.39,1514,,,,,
2370,IBOTs,5.93,-0.30,-0.32,-0.40,0.00,0.00,0.20,0.00,-1.00,-1.00,0.07,5.74,-2.08,0.50,-0.07,0.33,0.34,0.56,0.13,54.70,3.74,-1.00,-1.00,97.64,0.41,0.04,0.41,43.01,0.83,-1.00,-1.00,0.00,0.13,0.48,-0.11,0.01,0.21,2.60,4.72,54.91,1.37,3.74,-1.00,-1.00,-0.47,108.10,121.49,0.29,40.11,1540,,,,,
2713,iRaiders,5.66,-0.11,-0.10,-0.15,0.33,0.00,19.76,0.33,-1.00,-1.00,6.59,25.27,-0.88,-0.43,-0.31,0.33,0.33,0.36,0.06,30.40,2.16,-1.00,-1.00,52.08,-0.03,0.17,0.30,22.00,0.67,-1.00,-1.00,0.00,0.06,0.39,-0.14,0.34,0.13,10.52,2.47,50.15,1.09,2.49,-1.00,-1.00,-0.46,79.82,86.23,0.04,-16.97,1387,,,,,
3323,Potential Energy,3.89,0.46,-0.17,0.01,0.15,0.00,9.09,0.15,-1.00,-1.00,3.03,12.99,-1.22,-0.04,-0.16,0.33,0.34,0.29,0.00,32.91,1.73,-1.00,-1.00,39.12,0.17,0.06,-0.11,6.37,0.42,-1.00,-1.00,0.00,0.00,0.69,0.10,-0.21,-0.11,-1.70,-2.14,41.99,0.97,1.88,-1.00,-1.00,-0.14,49.97,50.16,-0.14,-18.38,1356,,,,,
3467,Windham Windup,2.87,0.78,-0.07,0.11,0.22,0.00,13.47,0.22,-1.00,-1.00,4.49,16.46,-0.67,0.89,0.16,0.33,0.34,0.29,0.16,35.89,2.58,-1.00,-1.00,55.33,0.17,0.26,-0.04,19.28,0.57,-1.00,-1.00,0.00,0.16,0.09,0.11,-0.15,0.00,-3.26,0.60,49.35,1.12,2.80,-1.00,-1.00,0.28,72.39,88.59,0.20,5.09,1411,,,,,
3597,Robo-Rangers,3.83,-0.28,0.42,0.33,-0.13,0.00,-8.07,-0.13,-1.00,-1.00,-2.69,-3.90,-0.95,-0.16,-0.14,0.33,0.25,-0.06,0.01,27.01,0.49,-1.00,-1.00,42.17,0.04,0.26,0.01,15.30,0.25,-1.00,-1.00,0.00,0.01,-0.13,0.11,0.13,0.32,2.68,8.69,18.95,0.54,0.35,-1.00,-1.00,0.20,46.96,48.30,0.16,-30.35,1294,,,,,
4034,Pelham πthons Team 4034,3.85,-0.03,-0.14,-0.15,-0.05,0.00,-3.19,-0.05,-1.00,-1.00,-1.06,0.51,5.83,-0.55,0.46,0.33,0.33,0.07,-0.06,29.14,0.64,-1.00,-1.00,59.22,-0.18,0.51,0.26,29.62,0.69,-1.00,-1.00,0.00,-0.06,0.18,0.14,-0.06,-0.11,-0.47,-2.19,25.95,0.68,0.59,-1.00,-1.00,0.31,57.54,51.86,0.13,-41.42,1319,,,,,
4311,Swampscott Currents,4.83,0.03,0.03,0.00,0.23,0.00,14.07,0.23,-1.00,-1.00,4.69,18.90,3.42,-0.33,0.19,0.33,0.34,0.35,-0.02,30.68,1.73,-1.00,-1.00,34.72,-0.09,0.08,0.09,3.85,0.08,-1.00,-1.00,0.00,-0.02,0.09,0.09,-0.08,0.05,-1.47,1.78,44.75,1.00,1.96,-1.00,-1.00,0.19,55.40,53.68,-0.04,-39.22,1296,,,,,
