ONVictoriaParkCollegiate,onto2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
4039,MakeShift Robotics,4.69,0.00,1.69,1.69,0.65,0.00,39.20,0.65,-1.00,-1.00,13.07,45.59,-0.30,9.67,2.89,0.33,0.35,0.69,0.00,29.04,2.82,-1.00,-1.00,70.94,0.30,0.10,0.38,39.01,0.79,-1.00,-1.00,0.00,0.00,-0.34,0.52,-0.07,0.45,-3.38,13.81,68.24,1.38,3.48,-1.00,-1.00,4.59,130.34,130.34,0.69,86.61,1648,,,,,
4732,SWC Robotics,2.37,0.00,0.36,0.36,0.05,0.00,2.73,0.05,-1.00,-1.00,0.91,5.46,-0.53,0.11,-0.08,0.33,0.26,0.16,0.00,28.24,1.10,-1.00,-1.00,29.13,-0.22,-0.03,0.27,0.97,0.21,-1.00,-1.00,0.00,0.00,0.47,0.09,0.22,0.54,7.74,13.96,30.98,0.75,1.15,-1.00,-1.00,0.28,48.56,48.56,0.13,-7.50,1374,,,,,
4939,Allspark9,5.10,0.00,0.59,0.59,0.54,0.00,32.26,0.54,-1.00,-1.00,10.75,37.95,0.55,1.27,0.42,0.33,0.39,0.66,0.00,33.65,2.87,-1.00,-1.00,83.10,0.38,0.08,0.52,49.04,0.79,-1.00,-1.00,0.00,0.00,0.11,0.00,-0.32,0.22,-7.37,5.43,65.91,1.38,3.40,-1.00,-1.00,1.01,126.48,126.48,0.43,90.91,1598,,,,,
5031, Mustangs,4.79,0.00,-0.01,-0.01,-0.09,0.00,-5.50,-0.09,-1.00,-1.00,-1.83,-0.72,0.11,0.21,0.00,0.33,0.38,0.00,0.00,32.39,0.87,-1.00,-1.00,55.65,0.08,0.11,0.28,23.25,0.53,-1.00,-1.00,0.00,0.00,-0.24,-0.06,0.05,-0.04,0.14,-1.31,26.90,0.72,0.77,-1.00,-1.00,-0.01,53.63,53.63,-0.01,-6.43,1437,,,,,
5076,Stormbots,4.98,0.00,-0.04,-0.04,0.68,0.00,40.93,0.68,-1.00,-1.00,13.64,45.87,0.42,0.03,0.01,0.33,0.36,0.41,0.00,16.84,1.68,-1.00,-1.00,60.36,0.32,0.32,0.23,43.50,0.63,-1.00,-1.00,0.00,0.00,0.16,0.01,-0.18,0.04,-3.70,1.11,57.77,1.10,2.37,-1.00,-1.00,-0.02,107.34,107.34,0.61,92.25,1577,,,,,
5092,Titanium Tigers,5.44,0.00,0.57,0.57,0.03,0.00,1.96,0.03,-1.00,-1.00,0.65,7.97,-0.30,-1.36,-0.55,0.33,0.28,0.05,0.00,25.10,0.71,-1.00,-1.00,32.26,0.22,-0.06,-0.00,7.72,0.12,-1.00,-1.00,0.00,0.00,-0.05,0.29,0.16,0.12,3.82,4.44,27.05,0.66,0.74,-1.00,-1.00,0.01,44.67,44.67,0.02,-22.21,1413,,,,,
5406,Celt-X,4.29,0.00,0.59,0.59,0.36,0.00,21.89,0.36,-1.00,-1.00,7.30,26.77,1.09,-0.57,-0.15,0.33,0.37,0.50,0.00,33.49,2.37,-1.00,-1.00,75.17,0.27,0.24,0.34,41.83,0.86,-1.00,-1.00,0.00,0.00,-0.32,0.01,0.29,0.16,5.71,4.16,55.38,1.20,2.73,-1.00,-1.00,0.44,106.10,106.10,0.08,8.20,1510,,,,,
5428,Breaking Bots,4.99,0.00,-0.42,-0.42,0.22,0.00,13.12,0.22,-1.00,-1.00,4.37,17.69,0.16,0.18,0.08,0.33,0.38,0.15,0.00,25.88,1.15,-1.00,-1.00,66.16,0.17,0.46,0.18,40.20,0.94,-1.00,-1.00,0.00,0.00,-0.15,0.04,0.71,0.21,16.90,5.36,39.00,0.87,1.37,-1.00,-1.00,-0.34,89.20,89.20,0.13,-5.32,1418,,,,,
5483,GD-BOT,2.04,0.00,0.26,0.26,0.04,0.00,2.68,0.04,-1.00,-1.00,0.89,4.98,0.42,-0.43,-0.18,0.33,0.38,0.05,0.00,28.73,0.92,-1.00,-1.00,24.08,-0.09,-0.05,0.05,-4.47,0.00,-1.00,-1.00,0.00,0.00,0.21,-0.14,-0.07,0.01,-0.77,-0.44,31.41,0.76,0.96,-1.00,-1.00,0.08,28.61,28.61,0.02,-33.34,1310,,,,,
5680,KYS Robotics,0.31,0.00,-0.03,-0.03,-0.07,0.00,-4.35,-0.07,-1.00,-1.00,-1.45,-4.06,-0.30,-0.82,-0.25,0.33,0.19,-0.18,0.00,16.71,-0.27,-1.00,-1.00,15.48,-0.09,-0.18,0.25,-0.99,0.17,-1.00,-1.00,0.00,0.00,0.68,-0.03,0.07,-0.17,5.19,-4.53,12.36,0.35,-0.34,-1.00,-1.00,-0.28,6.88,6.88,0.02,-68.39,1311,,,,,
