ArizonaNorth,azfl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
3577,Saint's Robotics,3.59,-0.01,-0.56,-0.56,-0.04,0.00,-2.20,-0.04,-1.00,-1.00,-0.73,0.82,0.10,-2.58,-0.75,0.33,0.27,0.02,0.00,26.10,0.63,-1.00,-1.00,39.34,0.01,0.06,0.21,13.98,0.08,-1.00,-1.00,0.00,0.00,0.10,-0.10,0.28,0.73,7.56,17.85,23.90,0.62,0.60,-1.00,-1.00,-1.32,58.01,58.01,0.06,-5.14,1368,,,,,
3669,RoboKnights,4.49,-0.01,-0.20,-0.20,0.03,0.00,1.86,0.03,-1.00,-1.00,0.62,6.14,0.08,1.91,0.67,0.33,0.26,0.15,0.00,28.49,1.09,-1.00,-1.00,43.64,0.17,0.06,0.07,14.48,0.45,-1.00,-1.00,0.00,0.00,-0.05,0.12,0.07,0.02,1.63,1.15,30.34,0.74,1.12,-1.00,-1.00,0.46,50.93,50.93,0.26,6.22,1454,,,,,
3785,Gila Monsters,4.58,0.01,-0.17,-0.17,0.07,0.00,4.37,0.07,-1.00,-1.00,1.46,8.79,20.71,1.28,2.28,0.33,0.11,-0.11,0.00,10.66,-0.28,-1.00,-1.00,49.36,0.51,0.31,-0.09,36.42,0.73,-1.00,-1.00,0.00,0.00,-0.07,0.22,-0.09,0.13,-2.60,4.44,15.03,0.34,-0.20,-1.00,-1.00,2.11,62.59,62.59,0.24,4.12,1450,,,,,
4135,Iron Patriots,5.09,0.00,0.25,0.25,-0.11,0.00,-6.32,-0.11,-1.00,-1.00,-2.11,-0.97,-0.19,0.27,-0.09,0.33,0.17,-0.07,0.00,21.20,0.14,-1.00,-1.00,30.51,0.03,-0.17,0.33,9.39,0.61,-1.00,-1.00,0.00,0.00,0.49,-0.09,0.44,-0.07,13.33,-2.13,14.89,0.42,0.03,-1.00,-1.00,0.16,27.41,27.41,-0.15,-61.45,1401,,,,,
4146,Sabercats,4.19,-0.01,-0.11,-0.11,0.18,0.00,11.03,0.18,-1.00,-1.00,3.68,15.11,0.36,2.47,0.73,0.33,0.46,-0.23,0.00,14.94,-0.21,-1.00,-1.00,42.41,0.10,0.26,0.17,26.74,0.42,-1.00,-1.00,0.00,0.00,0.27,-0.10,-0.12,0.04,-1.55,0.61,25.98,0.56,-0.02,-1.00,-1.00,0.62,58.13,58.13,0.26,0.55,1488,,,,,
4153,Project Y,4.84,-0.01,-0.34,-0.34,0.25,0.00,14.82,0.25,-1.00,-1.00,4.94,19.33,-0.10,-1.12,-0.47,0.33,0.44,-0.06,0.00,18.54,0.39,-1.00,-1.00,45.38,0.30,-0.07,0.31,27.31,0.62,-1.00,-1.00,0.00,0.00,0.26,-0.13,0.32,0.14,9.40,2.82,33.36,0.71,0.64,-1.00,-1.00,-0.81,67.53,67.53,0.35,31.63,1532,,,,,
4183,Bit Buckets,5.18,0.00,0.85,0.85,0.30,0.00,18.21,0.30,-1.00,-1.00,6.07,24.24,-0.12,1.37,0.36,0.33,0.38,0.28,0.00,27.67,1.59,-1.00,-1.00,47.75,0.09,0.09,0.21,19.73,0.38,-1.00,-1.00,0.00,0.00,0.08,0.04,-0.00,-0.06,0.38,-1.28,45.88,1.00,1.89,-1.00,-1.00,1.20,70.71,70.71,0.17,2.91,1526,,,,,
4355,CP-BOTS,2.71,-0.01,0.35,0.35,-0.08,0.00,-4.75,-0.08,-1.00,-1.00,-1.58,-1.68,-0.11,-1.15,-0.45,0.33,0.27,0.16,0.00,33.73,1.26,-1.00,-1.00,58.15,-0.11,0.21,0.39,24.86,0.45,-1.00,-1.00,0.00,0.00,-0.16,-0.04,0.21,-0.09,4.47,-2.54,28.98,0.76,1.18,-1.00,-1.00,-0.09,53.92,53.92,0.07,-12.24,1426,,,,,
4400,CERBOTICS,5.37,-0.01,-0.04,-0.04,0.07,0.00,4.42,0.07,-1.00,-1.00,1.47,9.75,2.60,2.45,1.09,0.33,0.51,0.01,0.00,31.21,0.99,-1.00,-1.00,46.36,0.24,0.12,-0.08,14.05,0.36,-1.00,-1.00,0.00,0.00,-0.21,-0.07,0.22,-0.01,4.47,-0.62,35.63,0.85,1.06,-1.00,-1.00,1.05,55.49,55.49,0.18,-20.82,1414,,,,,
4565,Coyotes,6.50,-0.01,-0.04,-0.04,0.35,0.00,21.08,0.35,-1.00,-1.00,7.03,27.54,-0.13,-0.64,-0.27,0.33,0.45,0.41,0.00,33.52,2.18,-1.00,-1.00,70.88,0.42,0.02,0.31,37.63,0.69,-1.00,-1.00,0.00,0.00,0.22,0.02,-0.10,-0.04,-1.25,-0.95,54.60,1.19,2.53,-1.00,-1.00,-0.31,97.47,97.47,0.38,49.49,1514,,,,,
4841,Optimal Robotics,3.66,0.00,-0.09,-0.09,-0.10,0.00,-5.73,-0.10,-1.00,-1.00,-1.91,-2.16,-2.54,-0.43,-0.35,0.33,0.24,-0.08,0.00,23.50,0.25,-1.00,-1.00,46.69,-0.03,0.12,0.38,23.54,0.45,-1.00,-1.00,0.00,0.00,0.11,0.00,0.28,-0.13,7.46,-3.27,17.77,0.49,0.16,-1.00,-1.00,-0.44,41.26,41.26,-0.03,-36.79,1370,,,,,
4985,elkSPLOSION,3.59,0.01,0.32,0.32,-0.03,0.00,-1.70,-0.03,-1.00,-1.00,-0.57,2.22,-2.13,-0.24,-0.43,0.33,0.11,-0.10,0.00,14.79,-0.15,-1.00,-1.00,43.86,0.14,0.20,0.25,29.50,0.27,-1.00,-1.00,0.00,0.00,0.09,-0.04,-0.10,-0.05,-1.99,-1.57,13.09,0.34,-0.18,-1.00,-1.00,-0.11,44.51,44.51,0.21,-15.53,1457,,,,,
5059,The Midnight Cicadas,-0.15,-0.00,-0.72,-0.72,0.01,0.00,0.75,0.01,-1.00,-1.00,0.25,-0.12,-0.89,-0.49,-0.28,0.33,0.22,-0.02,0.00,20.93,0.35,-1.00,-1.00,25.52,-0.19,0.09,0.20,4.87,0.18,-1.00,-1.00,0.00,0.00,0.28,-0.23,0.21,0.23,6.56,4.68,21.68,0.54,0.37,-1.00,-1.00,-1.00,30.08,30.08,0.06,-12.24,1387,,,,,
5207,Bearcepticons,3.48,-0.01,-0.35,-0.35,0.26,0.00,15.75,0.26,-1.00,-1.00,5.25,18.89,-0.20,-0.68,-0.21,0.33,0.40,-0.22,0.00,9.97,-0.34,-1.00,-1.00,21.78,-0.07,0.17,0.14,12.02,0.18,-1.00,-1.00,0.00,0.00,0.20,-0.02,-0.13,-0.10,-2.12,-2.60,25.73,0.51,-0.08,-1.00,-1.00,-0.56,38.08,38.08,0.11,-26.32,1380,,,,,
5897,APEX Robotics,1.57,-0.01,-0.12,-0.12,0.32,0.00,19.10,0.32,-1.00,-1.00,6.37,20.54,0.12,-0.04,0.07,0.33,0.25,0.10,0.00,14.37,0.56,-1.00,-1.00,27.78,-0.10,0.42,-0.06,13.34,0.36,-1.00,-1.00,0.00,0.00,-0.09,0.22,0.88,0.04,21.46,2.16,33.47,0.68,0.88,-1.00,-1.00,-0.06,50.48,50.48,-0.17,-61.65,1339,,,,,
6017,Cyberius,4.99,-0.01,0.32,0.32,-0.03,0.00,-1.90,-0.03,-1.00,-1.00,-0.63,3.41,-1.82,-0.04,-0.16,0.33,0.23,0.10,0.00,27.75,0.89,-1.00,-1.00,34.88,0.28,-0.01,-0.12,7.28,0.09,-1.00,-1.00,0.00,0.00,0.21,0.13,-0.18,-0.19,-3.36,-4.03,25.85,0.66,0.86,-1.00,-1.00,0.16,34.26,34.26,-0.14,-31.41,1323,,,,,
6127,BHS Pumatrons,1.86,-0.01,-0.89,-0.89,0.18,0.00,10.54,0.18,-1.00,-1.00,3.51,11.51,-0.19,-2.47,-0.76,0.33,0.28,0.07,0.00,20.36,0.67,-1.00,-1.00,12.66,-0.17,0.02,0.01,-6.94,0.09,-1.00,-1.00,0.00,0.00,0.22,0.36,0.24,0.22,7.06,7.27,30.90,0.68,0.85,-1.00,-1.00,-1.66,31.44,31.44,0.02,-30.04,1351,,,,,
6221,Vandals,-0.35,-0.00,0.06,0.06,-0.02,0.00,-0.98,-0.02,-1.00,-1.00,-0.33,-1.27,2.87,0.13,0.17,0.33,0.31,0.05,0.00,28.31,0.83,-1.00,-1.00,20.98,-0.04,-0.07,-0.04,-7.50,0.09,-1.00,-1.00,0.00,0.00,-0.07,-0.09,0.44,-0.03,10.75,-1.26,27.33,0.69,0.81,-1.00,-1.00,0.23,18.46,18.46,-0.03,-52.98,1390,,,,,
6314,Desert Mountain Robotics,3.95,-0.01,-0.36,-0.36,-0.02,0.00,-1.50,-0.02,-1.00,-1.00,-0.50,2.09,0.15,-0.96,-0.30,0.33,0.35,0.13,0.00,33.68,1.26,-1.00,-1.00,82.08,0.21,0.28,0.49,48.70,0.93,-1.00,-1.00,0.00,0.00,0.11,-0.06,0.04,0.08,1.44,1.64,32.18,0.82,1.23,-1.00,-1.00,-0.66,85.80,85.80,0.36,49.48,1480,,,,,
6413,Degrees of Freedom,4.69,-0.00,-0.05,-0.05,0.07,0.00,3.97,0.07,-1.00,-1.00,1.32,8.61,-0.56,0.38,0.14,0.33,0.38,0.22,0.00,34.73,1.57,-1.00,-1.00,50.98,0.20,0.09,0.03,16.11,0.15,-1.00,-1.00,0.00,0.00,-0.16,0.04,0.11,0.16,2.07,4.18,38.69,0.93,1.64,-1.00,-1.00,0.09,63.76,63.76,0.45,26.92,1413,,,,,
6482,Wildcat Robotics,3.52,0.00,0.18,0.18,0.03,0.00,2.02,0.03,-1.00,-1.00,0.67,5.71,1.22,0.06,0.16,0.33,0.10,0.04,0.00,17.69,0.33,-1.00,-1.00,34.71,0.07,0.11,0.16,16.86,0.18,-1.00,-1.00,0.00,0.00,0.54,0.20,0.07,0.13,4.33,4.27,19.70,0.48,0.37,-1.00,-1.00,0.34,44.69,44.69,0.20,10.88,1418,,,,,
6518,JagBots,3.99,-0.01,-0.26,-0.26,0.10,0.00,5.88,0.10,-1.00,-1.00,1.96,9.60,-0.29,-0.83,-0.35,0.33,0.22,0.14,0.00,24.06,0.92,-1.00,-1.00,44.58,0.29,0.09,0.04,20.87,0.50,-1.00,-1.00,0.00,0.00,-0.06,0.22,0.31,0.12,7.47,4.00,29.93,0.70,1.02,-1.00,-1.00,-0.61,58.18,58.18,0.26,-0.32,1378,,,,,
6530,Ra,5.12,0.01,0.35,0.35,0.09,0.00,5.25,0.09,-1.00,-1.00,1.75,10.72,-0.22,-0.55,-0.16,0.33,0.31,0.33,0.00,35.25,1.84,-1.00,-1.00,84.33,0.36,0.22,0.41,49.23,0.89,-1.00,-1.00,0.00,0.00,0.12,-0.16,0.10,0.32,3.14,7.15,40.50,0.97,1.92,-1.00,-1.00,0.19,102.20,102.20,0.40,45.09,1505,,,,,
6585,Lobotron,2.20,-0.00,0.53,0.53,-0.06,0.00,-3.46,-0.06,-1.00,-1.00,-1.15,-0.72,-1.59,-0.40,-0.36,0.33,0.31,-0.01,0.00,27.58,0.64,-1.00,-1.00,24.89,-0.15,-0.13,0.23,-2.33,0.00,-1.00,-1.00,0.00,0.00,0.33,0.38,-0.02,0.20,1.25,6.79,24.12,0.63,0.58,-1.00,-1.00,0.17,30.95,30.95,-0.19,-45.99,1328,,,,,
6641,GSLRobotX,4.14,-0.01,0.51,0.51,-0.05,0.00,-3.10,-0.05,-1.00,-1.00,-1.03,1.55,0.00,0.43,0.14,0.33,0.32,-0.14,0.00,22.80,0.14,-1.00,-1.00,29.39,0.20,0.03,-0.09,6.44,0.27,-1.00,-1.00,0.00,0.00,-0.05,-0.14,-0.32,0.06,-8.34,0.88,19.71,0.52,0.09,-1.00,-1.00,0.66,31.83,31.83,0.08,-17.94,1332,,,,,
6656,Ryu Botics,1.73,0.00,-0.50,-0.50,0.03,0.00,1.70,0.03,-1.00,-1.00,0.57,2.93,0.03,-1.80,-0.57,0.33,0.25,0.16,0.00,28.58,1.11,-1.00,-1.00,35.48,-0.00,-0.07,0.22,7.47,0.27,-1.00,-1.00,0.00,0.00,0.25,0.11,0.01,0.16,1.48,4.55,30.28,0.74,1.14,-1.00,-1.00,-1.07,42.95,42.95,0.07,-32.90,1330,,,,,
6697,EUROBOTICS,3.56,-0.01,-0.48,-0.48,0.07,0.00,3.90,0.07,-1.00,-1.00,1.30,6.99,2.70,-2.09,-0.29,0.33,0.18,-0.06,0.00,15.31,0.04,-1.00,-1.00,24.19,-0.03,0.19,0.03,9.18,0.00,-1.00,-1.00,0.00,0.00,0.14,0.26,0.06,-0.14,2.28,-2.18,19.21,0.45,0.10,-1.00,-1.00,-0.77,29.00,29.00,-0.10,-35.57,1318,,,,,
