MIEastKentwood,miken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Auto,,,,,,,,,,,,Teleop,,,,,,,,,,,,Endgame,,,,Defense,,,Miscellaneous,,,,,,,,Aggregate,,,,,,,,,,,,,,,
team Number,nickname,auto Mobility Points,auto Fuel Low,auto Fuel High,auto Fuel Points,rotor 1 Auto,rotor 2 Auto,auto Rotor Points,auto Scored Gears,estimated Auto Gears,estimated Auto Gears 2,auto Rotor Bonus,auto Points,teleop Fuel Low,teleop Fuel High,teleop Fuel Points,rotor 1 Engaged,rotor 2 Engaged,rotor 3 Engaged,rotor 4 Engaged,teleop Rotor Points,teleop Scored Gears,estimated Teleop Gears,estimated Teleop Gears 2,teleop Points,touchpad Near,touchpad Middle,touchpad Far,teleop Takeoff Points,anterior Touchpad Activation Rate,estimated Subtracted Opponent Gears,subtracted Opponent Teleop Points,kPa Ranking Point Achieved,rotor Ranking Point Achieved,foul Count,fouls Drawn,tech Foul Count,tech Fouls Drawn,foul Points,foul Points Drawn,total Rotor Points,total Rotors Engaged,total Scored Gears,estimated Total Gears,estimated Total Gears 2,kPa Added,total Points,playoff Total Points,win,winning Margin,winning Margin Elo,,,,,
4967,That ONE Team - Our Next Engineers,4.89,-0.14,16.79,16.77,-0.00,0.00,-0.15,-0.00,-1.00,-1.00,-0.05,21.52,-1.46,55.74,18.09,0.33,0.34,0.08,0.00,30.13,1.00,-1.00,-1.00,91.24,0.33,0.22,0.31,43.02,0.95,-1.00,-1.00,0.68,0.00,0.05,-0.01,-0.21,0.01,-4.98,0.24,29.98,0.75,1.00,-1.00,-1.00,34.86,113.00,127.08,0.50,64.45,1596,,,,,
5056,MegaHurtz,4.22,-0.03,-0.44,-0.45,0.01,0.00,0.79,0.01,-1.00,-1.00,0.26,4.55,-0.28,1.95,0.70,0.33,0.34,0.14,-0.01,31.77,1.20,-1.00,-1.00,68.51,0.12,0.17,0.43,36.05,0.73,-1.00,-1.00,0.03,-0.01,0.10,0.13,0.18,0.25,5.11,6.94,32.56,0.81,1.21,-1.00,-1.00,0.25,80.01,79.91,0.19,11.43,1378,,,,,
5066,Singularity,5.50,1.43,-0.06,0.20,0.17,0.00,10.48,0.17,-1.00,-1.00,3.49,16.17,1.60,-1.57,-0.33,0.33,0.34,0.43,0.08,40.30,2.71,-1.00,-1.00,64.01,0.28,-0.05,0.25,24.05,0.58,-1.00,-1.00,0.03,0.08,-0.02,0.07,0.02,0.54,0.28,13.90,50.77,1.18,2.89,-1.00,-1.00,-0.13,94.09,102.75,0.11,33.24,1473,,,,,
5069,The Iron Giants,5.64,0.03,0.83,0.79,0.23,0.00,13.96,0.23,-1.00,-1.00,4.65,20.40,-0.64,0.07,0.00,0.33,0.34,0.09,-0.01,20.77,0.73,-1.00,-1.00,47.25,0.11,0.03,0.40,26.48,0.68,-1.00,-1.00,0.01,-0.01,0.16,0.09,0.15,-0.01,4.63,0.19,34.73,0.75,0.97,-1.00,-1.00,0.80,67.84,66.56,0.04,-11.99,1410,,,,,
5256,Atomic Vikings,5.03,-0.12,0.96,0.94,0.37,0.00,22.26,0.37,-1.00,-1.00,7.42,28.23,-0.44,6.07,1.91,0.33,0.34,0.35,-0.00,25.86,1.68,-1.00,-1.00,78.88,0.44,0.26,0.32,51.12,0.86,-1.00,-1.00,0.05,-0.00,0.01,0.09,0.12,-0.31,3.03,-7.24,48.11,1.02,2.05,-1.00,-1.00,2.85,99.87,100.53,0.22,13.50,1479,,,,,
5470,The Cowpunchers,3.47,-0.17,-0.25,-0.28,0.17,0.00,10.38,0.17,-1.00,-1.00,3.46,13.57,-0.46,-2.52,-0.85,0.33,0.33,0.13,0.00,24.83,1.01,-1.00,-1.00,37.66,0.23,0.08,-0.03,13.67,0.25,-1.00,-1.00,-0.02,0.00,0.25,0.06,-0.16,0.37,-2.74,9.47,35.21,0.79,1.18,-1.00,-1.00,-1.13,60.70,60.51,0.05,4.44,1364,,,,,
5473,Team Spitfire.,2.78,0.31,-0.19,-0.13,0.12,0.00,7.25,0.12,-1.00,-1.00,2.42,9.90,-1.02,-0.10,-0.17,0.33,0.25,0.07,-0.01,20.82,0.59,-1.00,-1.00,7.96,-0.30,-0.05,0.10,-12.69,0.33,-1.00,-1.00,0.03,-0.01,-0.15,0.08,0.30,-0.01,6.69,0.14,28.08,0.64,0.71,-1.00,-1.00,-0.30,18.01,17.52,-0.04,-47.88,1291,,,,,
5664,Big Red Robotics,5.06,-0.01,-0.11,-0.12,0.07,0.00,4.07,0.07,-1.00,-1.00,1.36,9.02,-0.68,-1.94,-0.70,0.33,0.33,-0.03,-0.01,22.56,0.45,-1.00,-1.00,31.66,0.20,-0.11,0.10,9.80,0.00,-1.00,-1.00,-0.00,-0.01,0.01,-0.11,-0.08,0.27,-1.90,6.07,26.63,0.63,0.51,-1.00,-1.00,-0.81,46.75,45.97,-0.17,-52.77,1227,,,,,
5963,CA Frost High School,4.37,-0.04,1.23,1.21,0.25,0.00,15.06,0.25,-1.00,-1.00,5.02,20.64,1.59,-2.31,-0.64,0.33,0.34,0.16,-0.01,22.81,1.00,-1.00,-1.00,30.43,0.22,0.01,-0.07,8.26,0.17,-1.00,-1.00,-0.03,-0.01,0.02,-0.03,0.84,-0.02,21.15,-0.61,37.87,0.82,1.25,-1.00,-1.00,0.57,50.46,48.89,-0.08,-56.24,1261,,,,,
6065,Titanium Dragons,4.43,-0.11,-0.30,-0.32,0.22,0.00,13.13,0.22,-1.00,-1.00,4.38,17.24,-0.49,3.79,1.24,0.33,0.34,0.26,0.00,28.50,1.50,-1.00,-1.00,71.33,0.24,0.47,0.12,41.59,0.93,-1.00,-1.00,0.02,0.00,-0.04,-0.00,-0.26,0.12,-6.61,3.02,41.63,0.93,1.72,-1.00,-1.00,0.92,91.59,92.43,0.34,-10.13,1440,,,,,
